ID,location,temperature,air_quality_index,wind_speed,humidity,precipitation
84E51FAB-A69A-4009-0422-B4C40FBD3C92,Darwin,30°C,41,7km/h,Yes,15mm
D67AC0ED-4C1D-46D2-837B-503283E99E3B,Sydney,31°C,13,7km/h,No,8mm
98554E88-4012-0E26-028C-A794DDF611B3,Cairns,28°C,26,3km/h,Yes,15mm
DBD54FA3-34AA-402B-4A14-96F11B27154C,Cairns,27°C,44,3km/h,Yes,10mm
A6D39825-8D94-6594-6903-C4FA48084318,Melbourne,27°C,17,5km/h,Yes,11mm
1A41D2DF-9BE2-2EC1-1ADC-48807307A5FA,Cairns,29°C,30,4km/h,Yes,11mm
12954932-71C5-46B4-65D6-5F22ED518AB5,Adelaide,28°C,57,7km/h,Yes,13mm
5A2E33A3-4A4A-49DC-05BA-BA043F5B584D,Adelaide,33°C,13,7km/h,No,7mm
07C7CD35-39CB-14EE-0860-074BBEC42724,Sydney,33°C,15,3km/h,No,6mm
59D060C7-73A4-9172-0358-10F331C60261,Melbourne,33°C,10,3km/h,Yes,9mm
6326DF86-58AB-9588-9783-AA5B188388ED,Sydney,28°C,32,7km/h,Yes,13mm
7E0CC8EB-8E6B-0311-1F23-FD053FC14D24,Sydney,33°C,15,7km/h,Yes,9mm
050924E0-069A-311F-58A9-EAB4B8CD4748,Sydney,30°C,48,5km/h,Yes,13mm
F0E399AA-A23A-2552-599D-16AC292032EF,Perth,33°C,46,3km/h,Yes,8mm
FEE51429-5874-3B22-0AD2-00A0F17B6749,Darwin,35°C,33,7km/h,No,5mm
FF4D3DE7-3667-2E9D-4818-A3C300AA451D,Darwin,30°C,11,7km/h,No,8mm
9FB8C3CC-4AF7-83D4-18F8-CEA27F677E9D,Adelaide,31°C,26,3km/h,Yes,5mm
007EB26C-69E9-299A-A683-6BB012FB2578,Perth,31°C,13,5km/h,No,8mm
CC1AD465-4E13-9474-444F-DFB87C874D13,Melbourne,32°C,51,5km/h,No,5mm
56BE294C-510B-62D2-7BFE-5778EA92828B,Darwin,27°C,38,6km/h,Yes,10mm
8402D560-9B2F-7409-7654-F8F4865F0F31,Darwin,35°C,17,6km/h,No,4mm
57DEE66C-5AA8-64BF-2A71-941D9D030B54,Darwin,28°C,59,5km/h,Yes,11mm
70F89DC4-2AF3-93A3-4A5E-9CB46E4C1B24,Sydney,34°C,30,6km/h,Yes,6mm
E83CDA53-4F59-83C0-2259-7184E17C2CA5,Melbourne,36°C,15,7km/h,No,3mm
E3EEBC9B-5DE4-816A-5241-5741BB87A36A,Melbourne,28°C,15,5km/h,Yes,11mm
6411FDDF-5F3B-420D-5CF8-C0F5330327D2,Melbourne,36°C,9,3km/h,No,3mm
28E91FC7-59E3-1AE7-52DA-BE42DA062738,Cairns,34°C,37,6km/h,No,4mm
7AEA50D1-7DB6-0FDA-3555-84EEF2CB7328,Sydney,27°C,17,5km/h,Yes,13mm
C888232E-A717-1D78-05CD-10C730A917BB,Cairns,28°C,20,6km/h,Yes,13mm
93DD0E63-5472-674E-8A62-C111975630F0,Adelaide,31°C,27,3km/h,Yes,6mm
44C2DFFE-A3CA-3F1C-2375-D7D42FC81F5A,Perth,30°C,48,5km/h,Yes,10mm
652EC31F-101C-592D-3A90-F4EDF64B0B5B,Sydney,30°C,45,3km/h,Yes,13mm
7281ECEA-3A74-727C-038B-E156E63F6390,Sydney,35°C,22,5km/h,No,3mm
FAFFDC0D-9FDC-82AA-5DCF-7E1DA0E62C83,Perth,29°C,10,3km/h,Yes,10mm
7C8538F7-3EF1-3235-6683-F4CF9C42669B,Adelaide,35°C,15,3km/h,No,5mm
E709EEF8-37EF-8910-83CC-0194271809C9,Melbourne,28°C,21,3km/h,Yes,12mm
AF5A29D4-8C89-7B0B-A2BC-501AB077370C,Cairns,28°C,53,7km/h,Yes,14mm
F999993A-482B-51B2-A523-2C9FD0969434,Cairns,29°C,8,6km/h,Yes,13mm
0CD74CFA-158F-7C0E-6FAF-7E01892E6C82,Melbourne,29°C,10,5km/h,Yes,15mm
2C0860A6-784D-1CE7-45B7-1BA901898AAA,Cairns,29°C,36,3km/h,Yes,11mm
C79BBCAA-27A0-6C7C-4974-A8FC00E74C76,Perth,29°C,39,5km/h,Yes,12mm
C9122FD6-6E44-91E8-A1E1-D3551520A519,Sydney,35°C,10,4km/h,No,5mm
ABB6F3B0-189F-7B57-7978-FA8D1987648E,Melbourne,28°C,58,5km/h,Yes,10mm
A9EF9EC7-31E6-4B71-3923-94B20D0C1B3C,Adelaide,30°C,41,6km/h,No,8mm
5EAB7DB8-0844-9473-3530-D9E051F167B8,Darwin,30°C,36,3km/h,Yes,8mm
7E83C769-A604-15BA-7646-BF1D3D235E23,Melbourne,28°C,27,6km/h,Yes,14mm
697E4AB7-4FE6-74BA-586F-39F0D6C77C76,Melbourne,36°C,35,7km/h,No,4mm
E7616283-0848-89DF-81DF-99E2ED2B9B43,Darwin,33°C,6,4km/h,Yes,8mm
C5EB720E-5AB3-14F3-2770-5A391DE67DE3,Darwin,29°C,34,7km/h,Yes,11mm
D8BE90CA-8872-0AD1-5EE5-6A66CB25A0E9,Cairns,32°C,7,7km/h,No,7mm
D9210B7D-86E6-79E2-5387-244833D98A9B,Darwin,28°C,50,6km/h,Yes,10mm
DF37663F-4124-20A7-2622-C86882357D35,Adelaide,34°C,43,7km/h,No,3mm
2E20FDED-2FCC-18B3-6E50-617DF2939873,Cairns,27°C,45,4km/h,Yes,13mm
8D795A79-731A-292A-3C3D-F0EB71BF96D6,Darwin,28°C,52,3km/h,Yes,15mm
3CEBD6D2-4988-678B-3FC6-66A8126E086C,Perth,31°C,35,3km/h,No,7mm
13F77D27-9DBF-6316-0718-489128C08F41,Darwin,35°C,30,3km/h,No,3mm
92C2556F-36E7-1A04-536A-B95C78F75BEB,Perth,33°C,51,7km/h,Yes,9mm
547EFD76-3460-5F66-42AB-39B1AB9CA39D,Sydney,32°C,17,3km/h,Yes,9mm
A73659D7-2BCA-36F4-72F0-23F01DF37DC0,Melbourne,29°C,58,7km/h,Yes,10mm
5AEC23ED-949B-5174-9213-26464E1A17DF,Cairns,34°C,46,3km/h,No,3mm
8AE4CF76-60C7-A1A8-2F89-6B7F75990878,Perth,34°C,55,4km/h,Yes,7mm
D001EF95-A700-96AC-10E5-213959B51706,Perth,32°C,42,6km/h,No,9mm
854C2FD9-90B1-52A4-768E-7441B8CD8C7A,Melbourne,34°C,33,3km/h,No,9mm
BF554FFD-5B38-1DB3-6339-FA02570083EA,Adelaide,29°C,10,7km/h,Yes,12mm
DFC33D50-9F67-0E44-2A8E-90AAE86236BE,Darwin,34°C,21,7km/h,Yes,5mm
FE1F2DB0-09B0-8E61-5048-E7EF6D7E9BF7,Perth,34°C,9,5km/h,No,4mm
C753540E-A308-A71C-1B3D-FD6A370B0D7B,Perth,36°C,42,7km/h,No,3mm
93430719-3916-1D5F-049C-9146460761E2,Perth,28°C,41,7km/h,Yes,15mm
680A66F7-91A3-0C8D-026C-C5ACB5BA67CC,Sydney,35°C,21,3km/h,No,5mm
6DAF46F2-060E-3F50-4FB4-367A404993D4,Cairns,34°C,11,6km/h,No,7mm
D4AB1719-15A4-55FC-8836-81C421D026DC,Perth,31°C,36,7km/h,No,9mm
DB24E848-1ECD-278C-5650-2DCDFF1F9FC4,Melbourne,34°C,46,7km/h,No,4mm
6C3D9512-5CA7-8998-5704-4107DD32A5E0,Melbourne,34°C,26,7km/h,No,3mm
2C69C45E-5963-359F-76B2-770174DA14B0,Perth,34°C,17,3km/h,Yes,8mm
B015AF18-7A9F-5B7F-57D9-4F14162F02D8,Cairns,34°C,8,7km/h,No,3mm
FB85D759-4D58-1095-4D72-D9BBD73C64F3,Cairns,29°C,38,6km/h,Yes,13mm
B8C9BAE4-30FD-7E12-955B-605175375E7A,Cairns,31°C,22,6km/h,Yes,9mm
1B87F670-8747-3707-A6E4-79662EC464A3,Darwin,27°C,35,3km/h,Yes,10mm
FC69E2B9-7548-2360-3DD9-85D56049257B,Darwin,30°C,59,3km/h,Yes,7mm
DA3644F7-6653-39E0-2066-816BDE831FF3,Darwin,32°C,41,6km/h,No,6mm
939BE20F-52AB-3A0B-2CDB-EFB0892C306C,Adelaide,27°C,15,3km/h,Yes,10mm
0C15AF7F-9595-994F-703F-A5CD0F8F84BA,Sydney,29°C,14,5km/h,Yes,15mm
6A452165-0186-040C-762E-7BD930BD66E4,Darwin,28°C,30,4km/h,Yes,13mm
BABB445E-5C15-339B-6DCE-DBF5CFF405C4,Melbourne,30°C,50,3km/h,Yes,8mm
337157D2-1A21-527A-2404-F371DCAC9842,Adelaide,32°C,44,6km/h,No,8mm
9DB814EC-7D12-0E7E-46D3-FFEECD048988,Cairns,31°C,20,7km/h,No,8mm
58BDEA15-4915-38ED-2B62-4BE477C77886,Darwin,36°C,44,7km/h,No,3mm
06D2D029-10B8-10A3-A0F3-03BD06197BB4,Melbourne,33°C,20,7km/h,Yes,7mm
40D7E20F-4C0A-6254-5555-79F92DF984D3,Adelaide,30°C,10,5km/h,Yes,12mm
EB0B5857-4CA2-0289-58FE-B6D6014B7D1E,Sydney,35°C,40,5km/h,No,4mm
2DC446B7-8466-A1C2-10AD-50C72FE528E5,Adelaide,34°C,52,4km/h,Yes,5mm
65A3E7FB-8478-7EC7-6FFC-D86BD62A9233,Sydney,35°C,16,4km/h,No,3mm
88A99939-121C-4AB6-65FA-DE3506A923A9,Sydney,35°C,54,5km/h,No,5mm
9C73BC4E-5BE5-A78B-2EE5-3F8E21B51217,Melbourne,28°C,47,5km/h,Yes,14mm
23E662A6-8C2E-8CF4-43D5-5F6E76083E28,Cairns,34°C,11,5km/h,No,3mm
D1EB98BB-34F3-0569-7A17-1A8DD04D201A,Cairns,32°C,7,5km/h,No,6mm
E750672E-251F-2251-46B4-7AD600119CE1,Melbourne,35°C,19,3km/h,No,3mm
B4666611-5F46-21A8-4D5F-714484495BE6,Adelaide,34°C,31,3km/h,No,5mm
6357165E-81B8-97F9-8094-B1D33A2C9B8C,Adelaide,32°C,54,7km/h,No,6mm
85C48965-438E-6D7B-9EE5-BE4363D8801C,Darwin,34°C,32,6km/h,No,5mm
6494A815-12F3-44BC-254E-0E84C6B37970,Adelaide,36°C,13,3km/h,No,3mm
C02F2020-2640-9DC2-7229-2C84989840DA,Sydney,29°C,57,6km/h,Yes,12mm
6530C58E-2FE2-5FC8-1637-E91797C2460A,Darwin,30°C,55,7km/h,No,7mm
0FDF720B-A1EB-8278-14BD-4C0C23E58D72,Perth,34°C,21,6km/h,No,4mm
6507C981-93E8-A33F-1383-D1655DDF698D,Perth,33°C,27,7km/h,Yes,9mm
74F020CC-8DE0-966E-4030-BDC3D9647284,Darwin,32°C,54,6km/h,Yes,6mm
C0BA64B4-5911-2ADC-0B82-93DB70392122,Sydney,30°C,19,3km/h,Yes,5mm
A6334DCD-8EBF-1C5C-4194-E2E07DCDA74A,Darwin,30°C,15,4km/h,Yes,7mm
66597340-3955-51E6-9D2A-DF40BA220CA7,Darwin,31°C,22,7km/h,No,8mm
0A8A9E76-1C0C-A308-317F-88587E2D58E3,Adelaide,36°C,37,3km/h,No,5mm
ECB5E94B-4C95-0588-9E41-6AB284A087C2,Cairns,35°C,59,4km/h,No,5mm
D1FC6825-0184-6215-5690-C4F40DE55834,Adelaide,28°C,48,4km/h,Yes,14mm
C1CFE63E-4B01-0A48-7FA8-462F4A6941BA,Adelaide,30°C,10,3km/h,Yes,13mm
06301665-6C93-A037-6D98-D0B5CB570755,Cairns,36°C,53,3km/h,No,3mm
E94860A5-2CEF-1887-0EF7-2AD0005529E5,Perth,34°C,24,3km/h,No,7mm
BF58B423-3A5B-2F9F-4C0A-50A6795398F1,Darwin,34°C,6,5km/h,No,5mm
525C909D-2A9B-7965-9D78-C9CACC299DAB,Cairns,30°C,15,3km/h,Yes,13mm
D971690A-7656-3FF3-63EF-98BD6F75A40F,Cairns,30°C,36,5km/h,Yes,9mm
17AE191A-1C69-82DE-1A42-6C5E98CB7E5A,Sydney,34°C,54,4km/h,Yes,5mm
1E5E1B37-984C-A05D-1396-CADACC78063A,Sydney,34°C,37,3km/h,Yes,5mm
31F65A02-1D14-8144-2B8A-4F0A23CCA6F6,Sydney,29°C,6,6km/h,Yes,10mm
02E9C457-5E64-38C2-0C27-82233E86367D,Sydney,33°C,17,3km/h,No,8mm
6DF25C8C-83FA-822B-1EF8-0957A2EE5D5D,Cairns,33°C,60,5km/h,No,8mm
7AB01397-7406-6D19-8908-AC52085E4394,Melbourne,28°C,58,5km/h,Yes,13mm
20F0FAF6-23EA-90A9-4526-268AE0386AA8,Cairns,30°C,31,6km/h,Yes,15mm
21F7C081-3942-1B8F-4BCB-6997434288D4,Sydney,34°C,33,7km/h,No,3mm
A0CD8C70-A650-1BF8-1049-4BDA9D2B3974,Perth,30°C,33,3km/h,Yes,9mm
43D23468-7530-10D9-088E-6C36D1584CE5,Adelaide,34°C,35,3km/h,No,5mm
66BA122D-97B9-5211-9B51-15F61021463E,Sydney,36°C,6,5km/h,No,4mm
18D02C41-0857-8FFA-56AC-D873FCE12940,Adelaide,36°C,30,3km/h,No,4mm
2600D7BF-94AE-5393-5C46-07C228616807,Melbourne,36°C,26,4km/h,No,4mm
B014A32F-51A4-1558-979F-B13BC2D99D57,Cairns,34°C,15,5km/h,Yes,7mm
9E8A6A30-11B9-0E8C-0386-B99BB8D00E4C,Adelaide,32°C,12,7km/h,Yes,5mm
8C70F6CF-7261-849E-73A2-413AB8638116,Melbourne,34°C,6,5km/h,No,3mm
19B9D363-0180-A13D-2DF2-2C23A7988629,Adelaide,30°C,43,3km/h,Yes,11mm
8715A0FA-9DAC-178E-612A-F3456CAD9F92,Cairns,34°C,13,4km/h,No,5mm
AFC13EC7-7036-89BA-34DE-037C71970266,Adelaide,32°C,37,7km/h,Yes,5mm
4A4098F9-4679-22D6-76CB-EC98C06B2EC2,Sydney,34°C,32,4km/h,No,5mm
A472790A-5454-673D-857E-CFAA4983572B,Melbourne,30°C,31,7km/h,Yes,12mm
85ACB1A9-188C-8E1B-2FAA-1DBDC74432F6,Darwin,31°C,28,4km/h,No,9mm
02C47354-0A47-3451-386F-7E6F56002E35,Darwin,27°C,23,7km/h,Yes,10mm
379A48BD-80CC-2881-08CA-015A643493CA,Perth,30°C,39,5km/h,Yes,14mm
79F63015-7836-4957-34CC-CAE6703E512D,Sydney,32°C,8,6km/h,No,6mm
F8FCFD48-71E4-3690-5ECB-18C392A88D0B,Cairns,28°C,60,3km/h,Yes,10mm
A6291CAD-09E8-1883-2813-450F97B62A39,Darwin,31°C,10,5km/h,Yes,8mm
BA488BF1-005F-6B51-7515-8A10217A847D,Melbourne,35°C,55,4km/h,No,3mm
4E661D79-2F9D-A394-011D-9546941A2D5C,Adelaide,32°C,52,7km/h,No,6mm
FECECE33-30C5-2A56-6BDC-DA506FBA0B19,Darwin,30°C,50,7km/h,Yes,13mm
CF2BDB1E-6925-09BA-3907-DABDE33F74F2,Darwin,35°C,56,7km/h,No,3mm
6807BDB2-49FD-90AE-58FA-63F3FE9B98BB,Melbourne,27°C,54,7km/h,Yes,14mm
2916C14C-5E7B-A249-18ED-3B71A1AA5BFB,Perth,33°C,47,3km/h,No,7mm
DA7250D2-6A6E-6EE8-0446-1FEAF2EA12F6,Cairns,30°C,21,3km/h,Yes,13mm
8D0A1891-43AD-4C0D-688D-5318585C83C1,Perth,34°C,54,4km/h,No,3mm
1F32A91D-1677-699F-5CA2-B97FA573293A,Cairns,30°C,13,4km/h,Yes,9mm
AEAFF103-8647-5E18-47D7-772B6C5557B1,Darwin,33°C,40,7km/h,No,6mm
ADCFD76F-3496-5683-6E15-9F73C3B40E3E,Darwin,32°C,28,3km/h,No,9mm
7A6C650D-8D26-2DED-5198-A20E40E704A7,Adelaide,32°C,24,6km/h,Yes,5mm
0EC3F73B-55A5-15D9-96F5-F3D0FA54A164,Darwin,35°C,12,4km/h,No,5mm
38C4FE86-1343-80AA-1919-CE71F079956B,Darwin,30°C,22,5km/h,No,7mm
75334F99-0DE2-0D0F-245C-A4CF76D21E16,Darwin,28°C,49,6km/h,Yes,12mm
4A831CF0-711D-9710-3A45-B96364459D7E,Darwin,35°C,10,3km/h,No,4mm
3EF6161B-0DA0-98FF-8F56-33C326A07078,Melbourne,35°C,55,7km/h,No,3mm
A875BB2A-439C-930D-390C-8360D750A4F6,Sydney,27°C,11,3km/h,Yes,13mm
220F216A-47CD-40A2-5180-4BDA31FF34C5,Darwin,30°C,23,7km/h,Yes,11mm
7A504270-0163-1083-8CF6-EFD339343C0D,Melbourne,31°C,60,6km/h,Yes,9mm
D536EBC2-5137-9E35-2909-1AA32ADB246E,Melbourne,34°C,44,6km/h,No,9mm
C17E235A-A5B5-6CD7-3CB5-3AF5C7912466,Cairns,33°C,11,6km/h,No,5mm
2EEAA5FD-74AA-4550-5E57-28F588A62464,Adelaide,29°C,37,3km/h,Yes,10mm
A1504375-1254-A5B0-1B87-BB00A5C96B0E,Perth,35°C,51,5km/h,No,5mm
A519FB34-57BA-41E5-9608-74BE02533E7F,Adelaide,31°C,28,6km/h,No,5mm
7043FFFC-11BB-0689-6886-3630700E8263,Cairns,34°C,37,5km/h,No,4mm
8D293742-71F8-782D-A120-B805725931EE,Darwin,27°C,24,5km/h,Yes,15mm
F705808C-3AB3-17DA-7F80-37B2425467CF,Darwin,27°C,37,5km/h,Yes,11mm
7B3727FB-4325-6214-26A0-757588A84E9E,Adelaide,34°C,60,7km/h,No,4mm
96B1A341-7D40-14B1-3DFC-3B9E5CA75575,Cairns,27°C,7,4km/h,Yes,11mm
215B1539-2CA6-2C67-6B82-BDA00B7C17DB,Darwin,30°C,44,3km/h,Yes,11mm
CD633237-46E9-8019-826F-C841916925F6,Cairns,33°C,14,3km/h,No,6mm
21119187-3D1D-0BDB-6F41-047814D84092,Cairns,33°C,38,3km/h,Yes,6mm
56579179-5D5E-1C7B-6528-D66B05007C84,Adelaide,34°C,43,3km/h,No,4mm
91FA460E-8936-3EA4-4F18-B8A7CE8C436F,Sydney,30°C,36,7km/h,Yes,11mm
3F1CC854-872F-2C9C-03B9-4C1367544840,Melbourne,36°C,26,6km/h,No,4mm
892FE63E-5D01-0C40-161D-67DA48942C9B,Adelaide,29°C,56,6km/h,Yes,15mm
EE2F623F-5720-5945-130E-4901B7665D7A,Darwin,30°C,39,4km/h,Yes,15mm
949B14C5-5231-73B1-0000-1B2A8A1E1F4F,Perth,33°C,51,6km/h,No,8mm
A472DB0B-3287-6FAB-183F-F3EA063A9CBD,Perth,28°C,29,3km/h,Yes,15mm
3B7DB1B9-55B9-A7B7-099A-6718ED0E0E80,Cairns,34°C,15,5km/h,No,3mm
486C0760-7F48-477D-9CB4-EE91604F6F91,Melbourne,30°C,40,5km/h,Yes,11mm
24EB8B16-2FFD-3601-9222-571B8C0798D4,Perth,35°C,25,5km/h,No,4mm
20F9E3FA-679F-6E79-176B-BF2E9F002A9B,Cairns,30°C,53,6km/h,No,7mm
87E90DEB-4C69-9355-405D-02C24048926E,Melbourne,34°C,52,4km/h,No,4mm
7FDCAEF8-7229-44FC-15C2-3B0474232E57,Melbourne,36°C,17,5km/h,No,5mm
9A4467B5-98BB-4864-1EF1-69E244E7A555,Adelaide,31°C,14,3km/h,No,8mm
5DC7AAAB-83B5-66CE-962D-FA8020CA004D,Perth,36°C,13,3km/h,No,5mm
03DA3396-7317-45E2-8E05-D811143C18FC,Perth,28°C,13,4km/h,Yes,12mm
350BA923-701E-2AA1-2A65-9B13D950628C,Cairns,28°C,11,5km/h,Yes,10mm
2C85C7DF-9814-9BCC-3F57-349CF101047D,Darwin,31°C,14,7km/h,No,5mm
FBF50D3B-2C8C-02B8-36E6-6F3874671AC7,Sydney,33°C,41,5km/h,No,5mm
392121FA-70B7-8618-8B1D-E4975A540F7B,Sydney,30°C,55,6km/h,No,7mm
A219219F-1E54-504C-73C4-C0CF39E7787F,Darwin,33°C,28,6km/h,Yes,6mm
EE7F1889-6864-7D3F-8ADD-49AF4463496C,Adelaide,34°C,8,6km/h,No,5mm
CA18A5B0-35DE-6FA3-8B64-357EFD1C8AF0,Darwin,35°C,40,7km/h,No,4mm
D800A0C5-5172-0A34-3A23-A1CEFE811E55,Cairns,34°C,53,6km/h,No,4mm
BB5526B4-A67D-2D5A-9809-C60D28563FBD,Melbourne,30°C,60,3km/h,No,6mm
0D05764C-5257-7A03-63FC-223C91297889,Melbourne,30°C,23,5km/h,Yes,14mm
BD25F320-04A6-3B57-3FFD-364414B76B81,Melbourne,28°C,30,6km/h,Yes,14mm
B5C231A4-731D-0A75-745A-2403FBDF8550,Sydney,34°C,25,6km/h,Yes,6mm
1224E7FA-3FC0-13FE-82E3-0EFB593E88FB,Darwin,35°C,47,4km/h,No,5mm
8C915445-4873-6C33-76A2-C65C76A879F6,Adelaide,27°C,20,3km/h,Yes,15mm
AA13911C-84CE-61D1-3B6D-C3A4CA2E47EC,Cairns,35°C,41,4km/h,No,3mm
78668AC6-5772-54B9-9F13-224C4D5E5885,Sydney,30°C,15,6km/h,Yes,14mm
C2F056FB-44BB-3EA0-926B-AB9F05154864,Melbourne,33°C,43,3km/h,No,9mm
6FC68BC0-665F-3DF0-4D1A-314A810A4887,Perth,30°C,38,7km/h,Yes,14mm
DB0D9C79-A16A-3F54-42E8-FD40C0FD3F00,Adelaide,27°C,57,7km/h,Yes,13mm
F94FC7D4-323F-49CF-1565-29C4A1868CDB,Perth,34°C,54,7km/h,No,9mm
B453A49D-94AD-9ED0-1AED-5F3A2D006A15,Perth,35°C,44,5km/h,No,3mm
9C687CF9-5448-66CB-31FD-218A491E1394,Sydney,33°C,15,7km/h,Yes,8mm
686D1767-26C5-0D93-3502-72B98445A565,Perth,31°C,56,7km/h,Yes,5mm
145E78B1-6C24-045A-54F5-1B421CE0A027,Sydney,36°C,42,7km/h,No,5mm
AA2D9A4E-2E40-8360-1ADF-C99BEB907A87,Adelaide,28°C,26,5km/h,Yes,11mm
CBF279C3-3C86-4D7E-8CEC-03D791996A01,Perth,34°C,41,6km/h,Yes,9mm
92CDE0C5-3072-50DA-0B9C-3F06FF7B0CA5,Sydney,30°C,10,4km/h,Yes,10mm
75985301-4688-42F6-0912-FBD2F8B513AC,Perth,29°C,55,7km/h,Yes,11mm
E98A0E5E-62A5-35C6-7B46-0CD44DF324ED,Melbourne,29°C,60,7km/h,Yes,11mm
034FE6B1-5F96-3D75-4B17-AA971F91142C,Melbourne,33°C,41,4km/h,Yes,6mm
D37F93C4-70C8-1D87-43CA-A3369C695DF2,Sydney,27°C,34,6km/h,Yes,11mm
7A033369-7EDF-87A4-9853-CD4DFBC405A9,Adelaide,30°C,24,6km/h,Yes,11mm
0CA54759-7B7A-2F88-20CE-4A264FF6A163,Sydney,35°C,39,5km/h,No,3mm
CF01E3C3-860D-8F0A-276E-47B0F5E562DA,Perth,36°C,25,7km/h,No,4mm
DFEABA6E-2739-2343-66C9-ED71337365C2,Adelaide,27°C,19,3km/h,Yes,14mm
E04AEFA9-9640-399C-24CD-FBA9AEC37844,Sydney,36°C,9,6km/h,No,3mm
21E26691-A20C-3D02-0D77-ACA443AE6CFC,Adelaide,32°C,41,7km/h,Yes,8mm
441A49D2-11B5-8B9F-5117-B7BC5A572603,Adelaide,33°C,15,6km/h,No,8mm
F3281927-6C6B-2AD6-72FA-7A86FA523226,Darwin,34°C,26,6km/h,No,4mm
7587352C-4F3B-1D96-045F-78BBE4B335B4,Darwin,28°C,55,3km/h,Yes,11mm
9E519C66-2968-75AB-381A-98E8963303A9,Melbourne,27°C,11,3km/h,Yes,10mm
6884D5EB-3B23-592E-1749-BE3C0ABBA141,Sydney,36°C,23,7km/h,No,3mm
841EEC0B-059B-A6DC-7770-B651840D9AA4,Darwin,32°C,59,6km/h,Yes,5mm
E58FDC57-71A9-7538-7A19-6336DA4C8F67,Cairns,35°C,54,4km/h,No,3mm
27212B30-933C-2C69-9854-25C874807679,Sydney,35°C,56,5km/h,No,4mm
C69511EC-71DF-2253-576A-0A692C4D712A,Darwin,33°C,20,6km/h,Yes,8mm
71C6704A-6D82-06BA-9E52-97C921483A9D,Sydney,34°C,26,7km/h,Yes,7mm
0204DE28-A2EC-5894-829F-C9092D174405,Melbourne,28°C,14,4km/h,Yes,10mm
87451786-47E4-62A8-517F-0D49D5329686,Perth,30°C,8,5km/h,Yes,15mm
093678DF-448C-1173-2B9D-D9070EF4932A,Cairns,36°C,32,6km/h,No,4mm
E80F59D1-4D61-1A36-9519-F33063A45EEE,Cairns,34°C,34,7km/h,No,9mm
9E34B8E6-17A9-6169-1645-94FEAC6B0D1E,Melbourne,29°C,28,3km/h,Yes,15mm
96AEDE2E-099B-3683-539D-EE462AC76CD1,Sydney,35°C,17,6km/h,No,3mm
0D3BDA18-16A4-92B1-1FE1-ECB1BC25416F,Cairns,28°C,54,4km/h,Yes,11mm
AE9E4088-4B06-8060-6A68-FBEE7D93811A,Darwin,35°C,13,5km/h,No,5mm
149E3CBD-633E-4E1C-66E1-25FCC4092D52,Cairns,30°C,39,5km/h,Yes,11mm
5F326EDB-897D-0246-0F60-01F06CCC949E,Darwin,34°C,23,3km/h,No,3mm
66AAE5D7-1F88-754B-44AD-6C8ACCC30C3A,Sydney,28°C,44,6km/h,Yes,11mm
B7D76AD3-A2F2-8EF4-A4CA-450BBABF267F,Darwin,33°C,21,7km/h,Yes,8mm
CD9139E2-7706-770B-32EC-0447AE69A3CE,Adelaide,34°C,32,4km/h,No,6mm
1CF13DDF-8A7E-18D5-63EB-3583971F3F2E,Cairns,34°C,30,4km/h,No,5mm
DC28A3A4-3A1D-6B82-590E-18736B965E9F,Melbourne,32°C,53,6km/h,Yes,7mm
BD0C816F-486F-5861-07F2-D32A0C099478,Cairns,33°C,44,6km/h,Yes,8mm
F2FDC97D-3CA5-8749-5EED-57A16A0D7BB9,Perth,30°C,49,3km/h,Yes,9mm
16B6ADA5-8F90-1E07-2E13-AC305E7D54C4,Adelaide,34°C,52,3km/h,No,4mm
232BD4AE-8728-6BEF-8EB1-A798D9597B82,Sydney,35°C,19,5km/h,No,4mm
6435245E-246C-2071-60F9-2B553D3B8942,Melbourne,34°C,35,4km/h,No,5mm
91FCF2E4-983C-4681-99F0-0366BD391147,Adelaide,27°C,37,7km/h,Yes,14mm
6B154789-A052-9FB6-1A52-DFE792DA547F,Sydney,28°C,14,6km/h,Yes,15mm
410A7CA6-1513-0DCA-206B-F8D6F3A05D17,Adelaide,34°C,47,7km/h,No,3mm
D8E4EC6A-7AC8-4110-55A1-703A47B368B7,Melbourne,35°C,54,4km/h,No,4mm
7D99AA97-7A6A-2FF1-8884-5F28AF4B70CC,Cairns,30°C,10,6km/h,Yes,8mm
86EA3F16-30BE-788B-1398-734B2E458EF8,Melbourne,36°C,47,4km/h,No,3mm
4928ED41-9F21-4983-8F61-34C6A520879C,Darwin,29°C,14,5km/h,Yes,10mm
75F4E12A-66C5-224D-3909-F3E82F412393,Adelaide,32°C,12,7km/h,No,5mm
418F78DC-1D6B-69D1-7DF9-729C3F5138E8,Darwin,31°C,55,6km/h,Yes,6mm
979127FE-2FC2-7DDE-8E88-9334B2A22A34,Melbourne,35°C,48,4km/h,No,3mm
19E99402-27CB-1F93-7515-82EAE4956FF1,Darwin,36°C,43,4km/h,No,3mm
DC37FD67-7DFE-70FA-8C85-5113A2D68987,Melbourne,33°C,22,7km/h,Yes,9mm
B9381AE2-11DB-A6A9-46F7-06D120842414,Darwin,29°C,54,4km/h,Yes,11mm
5C4904D6-2C95-163F-2364-CAA48CBB45BD,Darwin,36°C,11,5km/h,No,3mm
165F3532-584C-A25F-5BE5-17741C622C1C,Cairns,32°C,13,6km/h,No,6mm
